-8.680000000000001, 0.09936287271328094
-8.240000000000002, 0.09895846475784109
-7.800000000000002, 0.09278089538202404
-7.360000000000001, 0.08893849981924597
-6.920000000000001, 0.08229918352228835
-6.480000000000001, 0.0762982375494512
-6.039999999999999, 0.06963528492532087
-5.6000000000000005, 0.059294945307497585
-5.159999999999999, 0.05105607268095151
-4.719999999999999, 0.04304856162754432
-4.279999999999999, 0.034853251619008846
-3.839999999999998, 0.029138554091573288
-3.3999999999999986, 0.02297627759494736
-2.959999999999999, 0.017814320942729334
-2.519999999999998, 0.01757381108306663
-2.0799999999999983, 0.01740853719588467
-1.6399999999999988, 0.017099744959454294
-1.1999999999999993, 0.017021720363618348
-0.7599999999999998, 0.016915167488857102
-0.3199999999999985, 0.016916932696747877
0.120000000000001, 0.016706905333124272
0.5599999999999987, 0.016915236408868745
1.0000000000000018, 0.016860239440241315
1.4399999999999995, 0.017100023079394427
1.8800000000000008, 0.01715322222401222
2.320000000000002, 0.017339325846641634
2.7600000000000016, 0.01758290567934348
3.1999999999999993, 0.01805588914703543
3.6400000000000023, 0.02524442981457828
4.08, 0.029417021400848342
4.520000000000001, 0.035517284206020905
4.960000000000003, 0.04192369459200723
5.4, 0.05632949366376258
5.840000000000002, 0.06411094297483362
6.280000000000003, 0.07230718957904336
6.720000000000004, 0.07872029415826574
7.1600000000000055, 0.08391900615904707
7.600000000000003, 0.09113958436797846
8.040000000000004, 0.09642759999417316
8.480000000000006, 0.10249525446208442
8.920000000000003, 0.10912289244678125
9.360000000000001, 0.11723649225477797
9.800000000000002, 0.12215394494311096
10.240000000000004, 0.12678888080170214
10.679999999999998, 0.11977021032297326
